,0,1,label,outlier
/projectnb/herbdl/data/kaggle-herbaria/herbarium-2022/train_images/007/75/00775__060.jpg,-19.594,18.79037,Asteraceae Antennaria marginata,FALSE
/projectnb/herbdl/data/kaggle-herbaria/herbarium-2022/train_images/082/57/08257__053.jpg,-16.837856,-11.191789,Asteraceae Lepidospartum latisquamum,FALSE
/projectnb/herbdl/data/kaggle-herbaria/herbarium-2022/train_images/142/74/14274__021.jpg,-2.581317,-6.4437885,Asteraceae Symphyotrichum porteri,FALSE
/projectnb/herbdl/data/kaggle-herbaria/herbarium-2022/train_images/114/77/11477__059.jpg,-8.750741,-1.9255477,Asteraceae Pityopsis falcata,FALSE
/projectnb/herbdl/data/kaggle-herbaria/herbarium-2022/train_images/056/26/05626__010.jpg,-25.300274,13.910419,Asteraceae Erigeron melanocephalus,FALSE
/projectnb/herbdl/data/kaggle-herbaria/herbarium-2022/train_images/086/60/08660__040.jpg,-3.3977993,-13.797617,Asteraceae Lorandersonia linifolia,FALSE
/projectnb/herbdl/data/kaggle-herbaria/herbarium-2022/train_images/070/84/07084__031.jpg,16.959337,19.856962,Asteraceae Helianthus debilis,FALSE
/projectnb/herbdl/data/kaggle-herbaria/herbarium-2022/train_images/019/10/01910__004.jpg,10.331083,29.656536,Asteraceae Bidens connata,TRUE
/projectnb/herbdl/data/kaggle-herbaria/herbarium-2022/train_images/086/60/08660__083.jpg,-0.9164989,-13.512674,Asteraceae Lorandersonia linifolia,FALSE
/projectnb/herbdl/data/kaggle-herbaria/herbarium-2022/train_images/048/60/04860__036.jpg,-8.079943,-9.202643,Asteraceae Dieteria canescens,FALSE
/projectnb/herbdl/data/kaggle-herbaria/herbarium-2022/train_images/019/05/01905__063.jpg,-2.911796,28.617016,Asteraceae Bidens beckii,FALSE
/projectnb/herbdl/data/kaggle-herbaria/herbarium-2022/train_images/121/72/12172__042.jpg,24.418158,-5.3208733,Asteraceae Pterocaulon pycnostachyum,FALSE
/projectnb/herbdl/data/kaggle-herbaria/herbarium-2022/train_images/063/17/06317__099.jpg,27.540962,10.294977,Asteraceae Eutrochium dubium,FALSE
/projectnb/herbdl/data/kaggle-herbaria/herbarium-2022/train_images/007/75/00775__045.jpg,-24.936363,17.829035,Asteraceae Antennaria marginata,FALSE
/projectnb/herbdl/data/kaggle-herbaria/herbarium-2022/train_images/075/20/07520__056.jpg,5.33184,1.4478707,Asteraceae Hymenoxys hoopesii,FALSE
/projectnb/herbdl/data/kaggle-herbaria/herbarium-2022/train_images/071/06/07106__093.jpg,6.0495744,17.764435,Asteraceae Helianthus pumilus,FALSE
/projectnb/herbdl/data/kaggle-herbaria/herbarium-2022/train_images/001/53/00153__007.jpg,-18.8061,-5.400751,Asteraceae Adenophyllum cooperi,FALSE
/projectnb/herbdl/data/kaggle-herbaria/herbarium-2022/train_images/019/05/01905__058.jpg,-3.3205292,30.46375,Asteraceae Bidens beckii,FALSE
/projectnb/herbdl/data/kaggle-herbaria/herbarium-2022/train_images/011/20/01120__063.jpg,9.18068,11.19059,Asteraceae Arnica gracilis,FALSE
/projectnb/herbdl/data/kaggle-herbaria/herbarium-2022/train_images/048/60/04860__050.jpg,-6.370746,-8.700932,Asteraceae Dieteria canescens,FALSE
/projectnb/herbdl/data/kaggle-herbaria/herbarium-2022/train_images/142/74/14274__038.jpg,-3.2159681,-6.0482883,Asteraceae Symphyotrichum porteri,FALSE
/projectnb/herbdl/data/kaggle-herbaria/herbarium-2022/train_images/021/66/02166__047.jpg,2.4271233,-13.822753,Asteraceae Brickellia longifolia,FALSE
/projectnb/herbdl/data/kaggle-herbaria/herbarium-2022/train_images/062/80/06280__009.jpg,21.008423,12.490683,Asteraceae Eurybia divaricata,FALSE
/projectnb/herbdl/data/kaggle-herbaria/herbarium-2022/train_images/035/05/03505__028.jpg,12.923631,-13.675439,Asteraceae Chrysopsis subulata,FALSE
/projectnb/herbdl/data/kaggle-herbaria/herbarium-2022/train_images/083/65/08365__002.jpg,12.022357,-26.26185,Asteraceae Liatris quadriflora,TRUE
/projectnb/herbdl/data/kaggle-herbaria/herbarium-2022/train_images/062/80/06280__027.jpg,21.452024,9.773162,Asteraceae Eurybia divaricata,FALSE
/projectnb/herbdl/data/kaggle-herbaria/herbarium-2022/train_images/063/17/06317__079.jpg,25.625017,5.920228,Asteraceae Eutrochium dubium,FALSE
/projectnb/herbdl/data/kaggle-herbaria/herbarium-2022/train_images/021/66/02166__029.jpg,2.383241,-11.500794,Asteraceae Brickellia longifolia,FALSE
/projectnb/herbdl/data/kaggle-herbaria/herbarium-2022/train_images/007/75/00775__048.jpg,-19.054424,18.653492,Asteraceae Antennaria marginata,FALSE
/projectnb/herbdl/data/kaggle-herbaria/herbarium-2022/train_images/019/05/01905__071.jpg,-4.6321697,28.979738,Asteraceae Bidens beckii,FALSE
/projectnb/herbdl/data/kaggle-herbaria/herbarium-2022/train_images/090/54/09054__050.jpg,5.2783613,-23.799828,Asteraceae Marshallia graminifolia,FALSE
/projectnb/herbdl/data/kaggle-herbaria/herbarium-2022/train_images/142/74/14274__072.jpg,-3.7858655,-7.226331,Asteraceae Symphyotrichum porteri,FALSE
/projectnb/herbdl/data/kaggle-herbaria/herbarium-2022/train_images/001/53/00153__035.jpg,-17.52098,-4.692236,Asteraceae Adenophyllum cooperi,FALSE
/projectnb/herbdl/data/kaggle-herbaria/herbarium-2022/train_images/019/27/01927__048.jpg,10.487701,26.278484,Asteraceae Bidens vulgata,FALSE
/projectnb/herbdl/data/kaggle-herbaria/herbarium-2022/train_images/053/57/05357__071.jpg,-3.6416512,16.22928,Asteraceae Encelia virginensis,FALSE
/projectnb/herbdl/data/kaggle-herbaria/herbarium-2022/train_images/070/84/07084__089.jpg,19.024635,19.188114,Asteraceae Helianthus debilis,FALSE
/projectnb/herbdl/data/kaggle-herbaria/herbarium-2022/train_images/019/12/01912__057.jpg,8.947426,32.56462,Asteraceae Bidens eatonii,TRUE
/projectnb/herbdl/data/kaggle-herbaria/herbarium-2022/train_images/083/61/08361__061.jpg,17.211788,-26.551624,Asteraceae Liatris pilosa,FALSE
/projectnb/herbdl/data/kaggle-herbaria/herbarium-2022/train_images/056/45/05645__094.jpg,-23.882753,3.3579452,Asteraceae Erigeron pulcherrimus,FALSE
/projectnb/herbdl/data/kaggle-herbaria/herbarium-2022/train_images/071/06/07106__089.jpg,5.9234295,18.786549,Asteraceae Helianthus pumilus,FALSE
/projectnb/herbdl/data/kaggle-herbaria/herbarium-2022/train_images/029/87/02987__073.jpg,18.218649,-19.78099,Asteraceae Carphephorus paniculatus,FALSE
/projectnb/herbdl/data/kaggle-herbaria/herbarium-2022/train_images/019/25/01925__057.jpg,4.354546,27.927088,Asteraceae Bidens trichosperma,FALSE
/projectnb/herbdl/data/kaggle-herbaria/herbarium-2022/train_images/056/45/05645__063.jpg,-22.92803,4.321008,Asteraceae Erigeron pulcherrimus,FALSE
/projectnb/herbdl/data/kaggle-herbaria/herbarium-2022/train_images/088/54/08854__058.jpg,1.4037766,-28.050808,Asteraceae Lygodesmia aphylla,FALSE
/projectnb/herbdl/data/kaggle-herbaria/herbarium-2022/train_images/007/75/00775__083.jpg,-19.136892,20.585184,Asteraceae Antennaria marginata,FALSE
/projectnb/herbdl/data/kaggle-herbaria/herbarium-2022/train_images/082/57/08257__066.jpg,-17.673975,-12.636441,Asteraceae Lepidospartum latisquamum,FALSE
/projectnb/herbdl/data/kaggle-herbaria/herbarium-2022/train_images/035/05/03505__061.jpg,14.183597,-13.0152645,Asteraceae Chrysopsis subulata,FALSE
/projectnb/herbdl/data/kaggle-herbaria/herbarium-2022/train_images/101/83/10183__021.jpg,9.312013,-3.8427215,Asteraceae Packera crocata,FALSE
/projectnb/herbdl/data/kaggle-herbaria/herbarium-2022/train_images/088/54/08854__023.jpg,1.0511482,-30.241114,Asteraceae Lygodesmia aphylla,FALSE
/projectnb/herbdl/data/kaggle-herbaria/herbarium-2022/train_images/063/17/06317__001.jpg,24.329704,6.2598295,Asteraceae Eutrochium dubium,FALSE
/projectnb/herbdl/data/kaggle-herbaria/herbarium-2022/train_images/035/05/03505__053.jpg,14.2695,-12.827783,Asteraceae Chrysopsis subulata,FALSE
/projectnb/herbdl/data/kaggle-herbaria/herbarium-2022/train_images/062/96/06296__099.jpg,-2.550934,-2.9330754,Asteraceae Eurybia spectabilis,FALSE
/projectnb/herbdl/data/kaggle-herbaria/herbarium-2022/train_images/029/86/02986__041.jpg,22.018515,-15.765534,Asteraceae Carphephorus odoratissimus,FALSE
/projectnb/herbdl/data/kaggle-herbaria/herbarium-2022/train_images/002/97/00297__003.jpg,27.334333,12.871156,Asteraceae Ageratina jucunda,FALSE
/projectnb/herbdl/data/kaggle-herbaria/herbarium-2022/train_images/011/20/01120__022.jpg,10.451725,11.285069,Asteraceae Arnica gracilis,FALSE
/projectnb/herbdl/data/kaggle-herbaria/herbarium-2022/train_images/011/20/01120__071.jpg,8.819327,9.133985,Asteraceae Arnica gracilis,FALSE
/projectnb/herbdl/data/kaggle-herbaria/herbarium-2022/train_images/041/08/04108__027.jpg,-31.74965,-18.703386,Asteraceae Crepis acuminata,FALSE
/projectnb/herbdl/data/kaggle-herbaria/herbarium-2022/train_images/083/65/08365__010.jpg,12.897909,-27.451431,Asteraceae Liatris quadriflora,FALSE
/projectnb/herbdl/data/kaggle-herbaria/herbarium-2022/train_images/019/27/01927__016.jpg,10.162246,26.156246,Asteraceae Bidens vulgata,FALSE
/projectnb/herbdl/data/kaggle-herbaria/herbarium-2022/train_images/056/26/05626__023.jpg,-23.259054,14.654129,Asteraceae Erigeron melanocephalus,FALSE
/projectnb/herbdl/data/kaggle-herbaria/herbarium-2022/train_images/019/12/01912__052.jpg,11.210502,31.914621,Asteraceae Bidens eatonii,FALSE
/projectnb/herbdl/data/kaggle-herbaria/herbarium-2022/train_images/021/66/02166__056.jpg,1.2730842,-12.231532,Asteraceae Brickellia longifolia,FALSE
/projectnb/herbdl/data/kaggle-herbaria/herbarium-2022/train_images/048/60/04860__038.jpg,-5.075993,-7.502941,Asteraceae Dieteria canescens,FALSE
/projectnb/herbdl/data/kaggle-herbaria/herbarium-2022/train_images/086/60/08660__049.jpg,-1.2149867,-13.839885,Asteraceae Lorandersonia linifolia,FALSE
/projectnb/herbdl/data/kaggle-herbaria/herbarium-2022/train_images/072/66/07266__071.jpg,-3.7835913,-0.48957956,Asteraceae Heterotheca polothrix,FALSE
/projectnb/herbdl/data/kaggle-herbaria/herbarium-2022/train_images/053/53/05353__057.jpg,2.2240036,18.359003,Asteraceae Encelia californica,FALSE
/projectnb/herbdl/data/kaggle-herbaria/herbarium-2022/train_images/062/91/06291__087.jpg,19.430897,3.3763552,Asteraceae Eurybia radula,FALSE
/projectnb/herbdl/data/kaggle-herbaria/herbarium-2022/train_images/065/28/06528__005.jpg,-12.326547,6.170746,Asteraceae Gaillardia spathulata,FALSE
/projectnb/herbdl/data/kaggle-herbaria/herbarium-2022/train_images/121/72/12172__054.jpg,25.036308,-7.9406033,Asteraceae Pterocaulon pycnostachyum,FALSE
/projectnb/herbdl/data/kaggle-herbaria/herbarium-2022/train_images/035/03/03503__067.jpg,17.656681,-2.5521188,Asteraceae Chrysopsis mariana,TRUE
/projectnb/herbdl/data/kaggle-herbaria/herbarium-2022/train_images/088/54/08854__005.jpg,0.49701092,-29.609083,Asteraceae Lygodesmia aphylla,FALSE
/projectnb/herbdl/data/kaggle-herbaria/herbarium-2022/train_images/144/65/14465__032.jpg,-27.13616,18.36516,Asteraceae Thelesperma subnudum,TRUE
/projectnb/herbdl/data/kaggle-herbaria/herbarium-2022/train_images/041/12/04112__104.jpg,-28.491938,-17.635054,Asteraceae Crepis intermedia,FALSE
/projectnb/herbdl/data/kaggle-herbaria/herbarium-2022/train_images/086/60/08660__053.jpg,-1.6746666,-14.697358,Asteraceae Lorandersonia linifolia,FALSE
/projectnb/herbdl/data/kaggle-herbaria/herbarium-2022/train_images/090/54/09054__019.jpg,3.060614,-23.41036,Asteraceae Marshallia graminifolia,FALSE
/projectnb/herbdl/data/kaggle-herbaria/herbarium-2022/train_images/142/74/14274__007.jpg,-1.9224535,-6.842344,Asteraceae Symphyotrichum porteri,FALSE
/projectnb/herbdl/data/kaggle-herbaria/herbarium-2022/train_images/019/05/01905__024.jpg,-2.2231607,29.518757,Asteraceae Bidens beckii,FALSE
/projectnb/herbdl/data/kaggle-herbaria/herbarium-2022/train_images/072/66/07266__015.jpg,-4.7195044,-2.4761264,Asteraceae Heterotheca polothrix,FALSE
/projectnb/herbdl/data/kaggle-herbaria/herbarium-2022/train_images/041/08/04108__102.jpg,-30.311552,-19.68334,Asteraceae Crepis acuminata,FALSE
/projectnb/herbdl/data/kaggle-herbaria/herbarium-2022/train_images/142/43/14243__004.jpg,-6.605776,-22.73576,Asteraceae Symphyotrichum adnatum,FALSE
/projectnb/herbdl/data/kaggle-herbaria/herbarium-2022/train_images/121/72/12172__055.jpg,21.840305,-6.954445,Asteraceae Pterocaulon pycnostachyum,FALSE
/projectnb/herbdl/data/kaggle-herbaria/herbarium-2022/train_images/088/54/08854__057.jpg,0.16682379,-28.388586,Asteraceae Lygodesmia aphylla,FALSE
/projectnb/herbdl/data/kaggle-herbaria/herbarium-2022/train_images/142/74/14274__093.jpg,-2.6782157,-7.677976,Asteraceae Symphyotrichum porteri,FALSE
/projectnb/herbdl/data/kaggle-herbaria/herbarium-2022/train_images/056/45/05645__099.jpg,-24.408285,2.8205628,Asteraceae Erigeron pulcherrimus,FALSE
/projectnb/herbdl/data/kaggle-herbaria/herbarium-2022/train_images/002/97/00297__091.jpg,27.019718,12.678387,Asteraceae Ageratina jucunda,FALSE
/projectnb/herbdl/data/kaggle-herbaria/herbarium-2022/train_images/114/77/11477__033.jpg,-7.715996,-2.3601396,Asteraceae Pityopsis falcata,FALSE
/projectnb/herbdl/data/kaggle-herbaria/herbarium-2022/train_images/072/67/07267__030.jpg,-6.5204463,4.28328,Asteraceae Heterotheca pumila,FALSE
/projectnb/herbdl/data/kaggle-herbaria/herbarium-2022/train_images/033/28/03328__043.jpg,-12.842296,-20.069618,Asteraceae Chaetadelpha wheeleri,FALSE
/projectnb/herbdl/data/kaggle-herbaria/herbarium-2022/train_images/002/97/00297__028.jpg,26.485762,10.848434,Asteraceae Ageratina jucunda,FALSE
/projectnb/herbdl/data/kaggle-herbaria/herbarium-2022/train_images/083/61/08361__044.jpg,18.399454,-26.78088,Asteraceae Liatris pilosa,FALSE
/projectnb/herbdl/data/kaggle-herbaria/herbarium-2022/train_images/088/54/08854__091.jpg,1.3558351,-28.672136,Asteraceae Lygodesmia aphylla,FALSE
/projectnb/herbdl/data/kaggle-herbaria/herbarium-2022/train_images/011/20/01120__002.jpg,10.014011,9.4040165,Asteraceae Arnica gracilis,FALSE
/projectnb/herbdl/data/kaggle-herbaria/herbarium-2022/train_images/090/54/09054__035.jpg,4.846304,-24.27358,Asteraceae Marshallia graminifolia,FALSE
/projectnb/herbdl/data/kaggle-herbaria/herbarium-2022/train_images/082/57/08257__036.jpg,-18.878054,-12.400143,Asteraceae Lepidospartum latisquamum,FALSE
/projectnb/herbdl/data/kaggle-herbaria/herbarium-2022/train_images/088/54/08854__060.jpg,1.9523712,-28.626074,Asteraceae Lygodesmia aphylla,FALSE
/projectnb/herbdl/data/kaggle-herbaria/herbarium-2022/train_images/101/83/10183__098.jpg,-19.539661,6.1943927,Asteraceae Packera crocata,TRUE
/projectnb/herbdl/data/kaggle-herbaria/herbarium-2022/train_images/062/96/06296__073.jpg,16.29407,-3.1147764,Asteraceae Eurybia spectabilis,FALSE
/projectnb/herbdl/data/kaggle-herbaria/herbarium-2022/train_images/019/25/01925__072.jpg,3.3597465,28.47807,Asteraceae Bidens trichosperma,FALSE
/projectnb/herbdl/data/kaggle-herbaria/herbarium-2022/train_images/056/64/05664__041.jpg,-28.07282,6.3653145,Asteraceae Erigeron tener,FALSE
/projectnb/herbdl/data/kaggle-herbaria/herbarium-2022/train_images/065/28/06528__042.jpg,-10.646854,4.3673964,Asteraceae Gaillardia spathulata,TRUE
/projectnb/herbdl/data/kaggle-herbaria/herbarium-2022/train_images/021/66/02166__021.jpg,2.4906814,-12.546293,Asteraceae Brickellia longifolia,FALSE
/projectnb/herbdl/data/kaggle-herbaria/herbarium-2022/train_images/062/91/06291__040.jpg,17.737741,3.8610032,Asteraceae Eurybia radula,FALSE
/projectnb/herbdl/data/kaggle-herbaria/herbarium-2022/train_images/144/65/14465__034.jpg,-17.157524,6.1097026,Asteraceae Thelesperma subnudum,FALSE
/projectnb/herbdl/data/kaggle-herbaria/herbarium-2022/train_images/086/60/08660__092.jpg,-2.4443057,-13.857664,Asteraceae Lorandersonia linifolia,FALSE
/projectnb/herbdl/data/kaggle-herbaria/herbarium-2022/train_images/011/34/01134__021.jpg,3.9972208,7.1857166,Asteraceae Arnica sororia,FALSE
/projectnb/herbdl/data/kaggle-herbaria/herbarium-2022/train_images/056/77/05677__071.jpg,-24.711779,9.427785,Asteraceae Erigeron vetensis,FALSE
/projectnb/herbdl/data/kaggle-herbaria/herbarium-2022/train_images/041/12/04112__003.jpg,-32.930756,-19.176548,Asteraceae Crepis intermedia,FALSE
/projectnb/herbdl/data/kaggle-herbaria/herbarium-2022/train_images/056/45/05645__025.jpg,-23.663975,2.871662,Asteraceae Erigeron pulcherrimus,FALSE
/projectnb/herbdl/data/kaggle-herbaria/herbarium-2022/train_images/083/65/08365__060.jpg,8.878998,-28.238155,Asteraceae Liatris quadriflora,FALSE
/projectnb/herbdl/data/kaggle-herbaria/herbarium-2022/train_images/062/91/06291__082.jpg,16.618979,6.528071,Asteraceae Eurybia radula,FALSE
/projectnb/herbdl/data/kaggle-herbaria/herbarium-2022/train_images/048/60/04860__008.jpg,-8.906174,-7.7596564,Asteraceae Dieteria canescens,TRUE
/projectnb/herbdl/data/kaggle-herbaria/herbarium-2022/train_images/029/87/02987__098.jpg,18.934502,-20.13022,Asteraceae Carphephorus paniculatus,FALSE
/projectnb/herbdl/data/kaggle-herbaria/herbarium-2022/train_images/056/73/05673__006.jpg,-25.831455,20.867222,Asteraceae Erigeron vagus,FALSE
/projectnb/herbdl/data/kaggle-herbaria/herbarium-2022/train_images/071/06/07106__001.jpg,6.843757,18.152554,Asteraceae Helianthus pumilus,FALSE
/projectnb/herbdl/data/kaggle-herbaria/herbarium-2022/train_images/053/53/05353__018.jpg,1.5419729,14.773463,Asteraceae Encelia californica,FALSE
/projectnb/herbdl/data/kaggle-herbaria/herbarium-2022/train_images/072/67/07267__097.jpg,-19.221098,13.939588,Asteraceae Heterotheca pumila,FALSE
/projectnb/herbdl/data/kaggle-herbaria/herbarium-2022/train_images/021/66/02166__096.jpg,3.2653236,-13.242677,Asteraceae Brickellia longifolia,FALSE
/projectnb/herbdl/data/kaggle-herbaria/herbarium-2022/train_images/062/91/06291__048.jpg,18.547556,5.3769093,Asteraceae Eurybia radula,FALSE
/projectnb/herbdl/data/kaggle-herbaria/herbarium-2022/train_images/033/28/03328__055.jpg,-13.896973,-20.331902,Asteraceae Chaetadelpha wheeleri,FALSE
/projectnb/herbdl/data/kaggle-herbaria/herbarium-2022/train_images/056/73/05673__005.jpg,-26.082407,19.41677,Asteraceae Erigeron vagus,FALSE
/projectnb/herbdl/data/kaggle-herbaria/herbarium-2022/train_images/144/65/14465__071.jpg,-17.986132,5.8558073,Asteraceae Thelesperma subnudum,FALSE
/projectnb/herbdl/data/kaggle-herbaria/herbarium-2022/train_images/033/28/03328__101.jpg,-17.802757,-13.770152,Asteraceae Chaetadelpha wheeleri,FALSE
/projectnb/herbdl/data/kaggle-herbaria/herbarium-2022/train_images/056/73/05673__077.jpg,-25.960632,19.044188,Asteraceae Erigeron vagus,FALSE
/projectnb/herbdl/data/kaggle-herbaria/herbarium-2022/train_images/019/10/01910__107.jpg,11.28791,28.079786,Asteraceae Bidens connata,FALSE
/projectnb/herbdl/data/kaggle-herbaria/herbarium-2022/train_images/035/05/03505__022.jpg,12.163569,-12.744611,Asteraceae Chrysopsis subulata,FALSE
/projectnb/herbdl/data/kaggle-herbaria/herbarium-2022/train_images/086/60/08660__075.jpg,-2.95331,-15.015186,Asteraceae Lorandersonia linifolia,FALSE
/projectnb/herbdl/data/kaggle-herbaria/herbarium-2022/train_images/021/66/02166__007.jpg,3.7699215,-11.54051,Asteraceae Brickellia longifolia,FALSE
/projectnb/herbdl/data/kaggle-herbaria/herbarium-2022/train_images/144/65/14465__094.jpg,-17.558384,5.912406,Asteraceae Thelesperma subnudum,FALSE
/projectnb/herbdl/data/kaggle-herbaria/herbarium-2022/train_images/019/27/01927__005.jpg,10.899059,24.927773,Asteraceae Bidens vulgata,FALSE
/projectnb/herbdl/data/kaggle-herbaria/herbarium-2022/train_images/072/67/07267__085.jpg,-6.162013,3.215667,Asteraceae Heterotheca pumila,FALSE
/projectnb/herbdl/data/kaggle-herbaria/herbarium-2022/train_images/056/73/05673__064.jpg,-26.555021,19.283606,Asteraceae Erigeron vagus,FALSE
/projectnb/herbdl/data/kaggle-herbaria/herbarium-2022/train_images/066/23/06623__076.jpg,32.943405,3.2400973,Asteraceae Garberia heterophylla,FALSE
/projectnb/herbdl/data/kaggle-herbaria/herbarium-2022/train_images/065/28/06528__033.jpg,-11.357783,5.5268793,Asteraceae Gaillardia spathulata,FALSE
/projectnb/herbdl/data/kaggle-herbaria/herbarium-2022/train_images/075/20/07520__037.jpg,4.6158786,1.4796816,Asteraceae Hymenoxys hoopesii,FALSE
/projectnb/herbdl/data/kaggle-herbaria/herbarium-2022/train_images/053/53/05353__050.jpg,1.3268771,18.899866,Asteraceae Encelia californica,TRUE
/projectnb/herbdl/data/kaggle-herbaria/herbarium-2022/train_images/035/05/03505__018.jpg,13.884398,-12.458162,Asteraceae Chrysopsis subulata,FALSE
/projectnb/herbdl/data/kaggle-herbaria/herbarium-2022/train_images/048/60/04860__003.jpg,-8.191626,-8.28786,Asteraceae Dieteria canescens,FALSE
/projectnb/herbdl/data/kaggle-herbaria/herbarium-2022/train_images/142/74/14274__040.jpg,-2.509287,-5.8569603,Asteraceae Symphyotrichum porteri,FALSE
/projectnb/herbdl/data/kaggle-herbaria/herbarium-2022/train_images/062/96/06296__065.jpg,14.746832,1.7356162,Asteraceae Eurybia spectabilis,FALSE
/projectnb/herbdl/data/kaggle-herbaria/herbarium-2022/train_images/053/53/05353__010.jpg,1.9121044,15.403125,Asteraceae Encelia californica,FALSE
/projectnb/herbdl/data/kaggle-herbaria/herbarium-2022/train_images/029/86/02986__054.jpg,21.226326,-13.337157,Asteraceae Carphephorus odoratissimus,TRUE
/projectnb/herbdl/data/kaggle-herbaria/herbarium-2022/train_images/062/91/06291__069.jpg,15.34743,5.6083226,Asteraceae Eurybia radula,FALSE
/projectnb/herbdl/data/kaggle-herbaria/herbarium-2022/train_images/041/08/04108__069.jpg,-29.930185,-18.591572,Asteraceae Crepis acuminata,FALSE
/projectnb/herbdl/data/kaggle-herbaria/herbarium-2022/train_images/035/03/03503__062.jpg,16.995392,-5.1521163,Asteraceae Chrysopsis mariana,FALSE
/projectnb/herbdl/data/kaggle-herbaria/herbarium-2022/train_images/101/83/10183__055.jpg,7.028824,-3.4853408,Asteraceae Packera crocata,FALSE
/projectnb/herbdl/data/kaggle-herbaria/herbarium-2022/train_images/082/57/08257__035.jpg,-15.8015175,-13.310128,Asteraceae Lepidospartum latisquamum,FALSE
/projectnb/herbdl/data/kaggle-herbaria/herbarium-2022/train_images/062/96/06296__034.jpg,17.210691,2.2784424,Asteraceae Eurybia spectabilis,FALSE
/projectnb/herbdl/data/kaggle-herbaria/herbarium-2022/train_images/142/43/14243__087.jpg,-6.2794375,-21.760073,Asteraceae Symphyotrichum adnatum,FALSE
/projectnb/herbdl/data/kaggle-herbaria/herbarium-2022/train_images/011/34/01134__038.jpg,3.0884554,11.881672,Asteraceae Arnica sororia,FALSE
/projectnb/herbdl/data/kaggle-herbaria/herbarium-2022/train_images/083/65/08365__052.jpg,11.954801,-28.86352,Asteraceae Liatris quadriflora,FALSE
/projectnb/herbdl/data/kaggle-herbaria/herbarium-2022/train_images/066/23/06623__066.jpg,31.922411,3.0151472,Asteraceae Garberia heterophylla,FALSE
/projectnb/herbdl/data/kaggle-herbaria/herbarium-2022/train_images/033/28/03328__031.jpg,-15.44723,-18.614809,Asteraceae Chaetadelpha wheeleri,FALSE
/projectnb/herbdl/data/kaggle-herbaria/herbarium-2022/train_images/021/66/02166__016.jpg,3.0640514,-12.182635,Asteraceae Brickellia longifolia,FALSE
/projectnb/herbdl/data/kaggle-herbaria/herbarium-2022/train_images/083/65/08365__098.jpg,11.34796,-28.446875,Asteraceae Liatris quadriflora,FALSE
/projectnb/herbdl/data/kaggle-herbaria/herbarium-2022/train_images/144/65/14465__026.jpg,-18.031206,5.8780894,Asteraceae Thelesperma subnudum,FALSE
/projectnb/herbdl/data/kaggle-herbaria/herbarium-2022/train_images/041/08/04108__033.jpg,-31.274508,-20.360865,Asteraceae Crepis acuminata,FALSE
/projectnb/herbdl/data/kaggle-herbaria/herbarium-2022/train_images/048/60/04860__039.jpg,-5.3287115,-7.6435437,Asteraceae Dieteria canescens,FALSE
/projectnb/herbdl/data/kaggle-herbaria/herbarium-2022/train_images/071/06/07106__077.jpg,7.1892266,18.010977,Asteraceae Helianthus pumilus,FALSE
/projectnb/herbdl/data/kaggle-herbaria/herbarium-2022/train_images/083/61/08361__064.jpg,18.217808,-25.325634,Asteraceae Liatris pilosa,FALSE
/projectnb/herbdl/data/kaggle-herbaria/herbarium-2022/train_images/007/75/00775__025.jpg,-18.420187,17.294044,Asteraceae Antennaria marginata,FALSE
/projectnb/herbdl/data/kaggle-herbaria/herbarium-2022/train_images/070/84/07084__070.jpg,18.047037,19.829538,Asteraceae Helianthus debilis,FALSE
/projectnb/herbdl/data/kaggle-herbaria/herbarium-2022/train_images/083/61/08361__081.jpg,17.726421,-27.208668,Asteraceae Liatris pilosa,FALSE
/projectnb/herbdl/data/kaggle-herbaria/herbarium-2022/train_images/035/05/03505__070.jpg,13.367466,-11.463305,Asteraceae Chrysopsis subulata,FALSE
/projectnb/herbdl/data/kaggle-herbaria/herbarium-2022/train_images/021/66/02166__011.jpg,4.2107043,-11.64427,Asteraceae Brickellia longifolia,FALSE
/projectnb/herbdl/data/kaggle-herbaria/herbarium-2022/train_images/114/77/11477__045.jpg,-9.237986,-2.6668682,Asteraceae Pityopsis falcata,FALSE
/projectnb/herbdl/data/kaggle-herbaria/herbarium-2022/train_images/035/03/03503__037.jpg,16.20681,-3.5078936,Asteraceae Chrysopsis mariana,FALSE
/projectnb/herbdl/data/kaggle-herbaria/herbarium-2022/train_images/056/26/05626__047.jpg,-25.857409,14.840706,Asteraceae Erigeron melanocephalus,FALSE
/projectnb/herbdl/data/kaggle-herbaria/herbarium-2022/train_images/029/87/02987__029.jpg,4.5258117,-20.957586,Asteraceae Carphephorus paniculatus,TRUE
/projectnb/herbdl/data/kaggle-herbaria/herbarium-2022/train_images/062/96/06296__095.jpg,15.472285,0.14330666,Asteraceae Eurybia spectabilis,FALSE
/projectnb/herbdl/data/kaggle-herbaria/herbarium-2022/train_images/062/80/06280__016.jpg,21.807291,11.817887,Asteraceae Eurybia divaricata,FALSE
/projectnb/herbdl/data/kaggle-herbaria/herbarium-2022/train_images/035/03/03503__104.jpg,15.783879,-5.789964,Asteraceae Chrysopsis mariana,FALSE
/projectnb/herbdl/data/kaggle-herbaria/herbarium-2022/train_images/007/75/00775__019.jpg,-18.417028,17.454426,Asteraceae Antennaria marginata,FALSE
/projectnb/herbdl/data/kaggle-herbaria/herbarium-2022/train_images/035/03/03503__065.jpg,17.442364,-4.0907197,Asteraceae Chrysopsis mariana,FALSE
